ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
84fe1ec39ac17a19,xclick,/m/04ctx,1,0.083008,0.929688,0.216146,0.860677,0,0,0,0,0,0.083008,0.088867,0.898438,0.929688,0.229167,0.216146,0.860677,0.746094
85a576810d506d48,xclick,/m/04ctx,1,0.02,0.97625,0.216667,0.781667,1,0,0,0,0,0.530625,0.02,0.97625,0.05,0.216667,0.368333,0.375,0.781667
85a576810d506d48,xclick,/m/04ctx,1,0.053125,0.970625,0.569167,0.819167,1,0,0,0,0,0.053125,0.350625,0.970625,0.33625,0.735833,0.819167,0.7875,0.569167
85bff4a15aed6037,xclick,/m/04ctx,1,0.62375,0.999375,0.148333,0.323333,1,1,0,0,0,0.62375,0.640625,0.996875,0.999375,0.1725,0.148333,0.323333,0.290833
85e64d282a649dfc,xclick,/m/04ctx,1,0.3175,0.901875,0.085366,0.999062,1,0,0,0,0,0.705625,0.3175,0.901875,0.496875,0.085366,0.984053,0.330206,0.999062
8673b135b77b69cd,xclick,/m/04ctx,1,0.023438,0.983398,0.066406,0.920573,0,0,0,0,0,0.927734,0.023438,0.983398,0.197266,0.066406,0.871094,0.208333,0.920573
870eb1cdddbcce5a,xclick,/m/04ctx,1,0.031667,0.999167,0.0225,0.83,1,1,0,0,0,0.031667,0.035833,0.938333,0.999167,0.039375,0.0225,0.83,0.735
8727d82ac588dd3a,xclick,/m/04ctx,1,0.203125,0.509375,0.278125,0.828125,0,0,0,0,0,0.495312,0.234375,0.203125,0.509375,0.278125,0.598437,0.828125,0.295312
8727d82ac588dd3a,xclick,/m/04ctx,1,0.5375,0.665625,0.315625,0.734375,0,0,0,0,0,0.623437,0.5375,0.623437,0.665625,0.315625,0.507812,0.734375,0.509375
885f5039e4db4028,xclick,/m/04ctx,1,0.0,0.968125,0.058271,0.99906,0,1,0,0,0,0.968125,0.0,0.953125,0.17,0.058271,0.656955,0.221805,0.99906
885f5039e4db4028,xclick,/m/058qzx,1,0.0,0.964375,0.054511,0.99906,0,1,0,0,0,0.080625,0.0,0.961875,0.964375,0.99906,0.663534,0.054511,0.058271
8881ccbbd97c1d46,xclick,/m/04ctx,1,0.090592,0.885889,0.195922,0.951241,0,0,0,0,0,0.214286,0.090592,0.885889,0.574042,0.195922,0.333333,0.701241,0.951241
88f01f75619d2a44,xclick,/m/04ctx,1,0.0736,0.9488,0.808378,0.932264,0,0,0,0,0,0.0736,0.5688,0.9488,0.54,0.847594,0.808378,0.926025,0.932264
88f01f75619d2a44,xclick,/m/04ctx,1,0.0752,0.9992,0.659537,0.7959,0,1,0,0,0,0.0752,0.5552,0.9992,0.5208,0.706774,0.659537,0.754902,0.7959
88f01f75619d2a44,xclick,/m/04ctx,1,0.0888,0.8744,0.226381,0.342246,0,0,0,0,0,0.0888,0.5648,0.8744,0.524,0.279857,0.226381,0.335116,0.342246
88f01f75619d2a44,xclick,/m/04ctx,1,0.0888,0.9992,0.489305,0.637255,0,1,0,0,0,0.0888,0.5192,0.9992,0.5256,0.542781,0.489305,0.583779,0.637255
88f01f75619d2a44,xclick,/m/04ctx,1,0.096,0.848,0.096257,0.235294,0,0,0,0,0,0.712,0.848,0.232,0.096,0.096257,0.174688,0.235294,0.177362
88f01f75619d2a44,xclick,/m/04ctx,1,0.1056,0.8992,0.345811,0.48574,0,0,0,0,0,0.1056,0.532,0.8992,0.5224,0.4082,0.345811,0.438503,0.48574
89b7a64f214ebce5,xclick,/m/04ctx,1,0.073242,0.919922,0.10026,0.93099,0,0,0,0,0,0.079102,0.073242,0.887695,0.919922,0.10026,0.109375,0.93099,0.854167
8a195e7e4803c5d9,xclick,/m/04ctx,1,0.115234,0.854492,0.22526,0.884115,0,0,0,0,0,0.115234,0.120117,0.854492,0.822266,0.235677,0.22526,0.75,0.884115
8a5b8c168d8b19c5,xclick,/m/04ctx,1,0.086914,0.93457,0.076823,0.941406,0,0,0,0,0,0.088867,0.086914,0.93457,0.806641,0.170573,0.076823,0.86849,0.941406
8a5b8c168d8b19c5,xclick,/m/058qzx,1,0.084961,0.938477,0.078125,0.933594,0,0,0,0,0,0.094727,0.783203,0.938477,0.084961,0.078125,0.933594,0.855469,0.105469
8a6545ec6dbeeb38,xclick,/m/04ctx,1,0.031,0.987,0.0,0.896552,0,1,0,0,0,0.346,0.031,0.987,0.774,0.0,0.323838,0.748126,0.896552
8a6545ec6dbeeb38,xclick,/m/04ctx,1,0.041,0.909,0.14093,0.865067,0,0,0,0,0,0.12,0.041,0.909,0.689,0.14093,0.364318,0.832084,0.865067
8b3ecf3271680d9a,xclick,/m/04ctx,1,0.1925,0.99875,0.0,0.273333,0,1,0,0,0,0.31625,0.99875,0.7675,0.1925,0.0,0.186667,0.273333,0.0
8b3ecf3271680d9a,xclick,/m/04ctx,1,0.33875,0.81125,0.128333,0.335,0,0,0,0,0,0.33875,0.57625,0.81125,0.785,0.128333,0.2,0.293333,0.335
8b3ecf3271680d9a,xclick,/m/058qzx,1,0.19125,0.99875,0.0,0.288333,0,1,0,0,0,0.285,0.19125,0.76,0.99875,0.0,0.001667,0.288333,0.19
8b58b8ad481e0c3a,xclick,/m/04ctx,1,0.091667,0.905,0.132222,0.905556,0,0,0,0,0,0.091667,0.096667,0.865,0.905,0.143333,0.132222,0.905556,0.841111
8b9bce83c09bc24d,xclick,/m/04ctx,1,0.083008,0.90625,0.10026,0.927083,0,0,0,0,0,0.083008,0.155273,0.90625,0.901367,0.77474,0.927083,0.132812,0.10026
8bd3be545763be14,xclick,/m/04ctx,1,0.102539,0.949219,0.105469,0.919271,0,0,0,0,0,0.930664,0.949219,0.171875,0.102539,0.105469,0.111979,0.919271,0.834635
8c5012b24dfb3ae5,xclick,/m/04ctx,1,0.630469,0.999219,0.294792,0.3875,1,1,0,0,0,0.630469,0.839844,0.999219,0.900781,0.330208,0.3875,0.369792,0.294792
8d4a3c93093ed6c9,xclick,/m/04ctx,1,0.388116,0.692794,0.032,0.952,0,0,0,0,0,0.388116,0.408344,0.692794,0.60177,0.944,0.952,0.072,0.032
8d839161800f3210,xclick,/m/04ctx,1,0.031,0.986,0.287129,0.915842,1,0,0,0,0,0.746,0.031,0.986,0.098,0.287129,0.740099,0.344059,0.915842
8da2abdf67114aec,xclick,/m/04ctx,1,0.105469,0.698242,0.360677,0.996094,0,0,0,0,0,0.105469,0.185547,0.698242,0.655273,0.471354,0.360677,0.973958,0.996094
8df3aa543345d64b,xclick,/m/04ctx,1,0.286116,0.52439,0.779375,0.97625,1,0,0,0,0,0.311445,0.52439,0.496248,0.286116,0.779375,0.970625,0.97625,0.806875
8e80ff0b234aea2e,xclick,/m/04ctx,1,0.071289,0.920898,0.174479,0.807292,0,0,0,0,0,0.071289,0.073242,0.871094,0.920898,0.177083,0.174479,0.807292,0.735677
8eb6fb91c26a9850,xclick,/m/04ctx,1,0.0625,0.930664,0.128906,0.93099,0,0,0,0,0,0.0625,0.064453,0.930664,0.871094,0.145833,0.128906,0.777344,0.93099
8eef6e54789ce66d,xclick,/m/04ctx,1,0.029375,0.985,0.126563,0.927344,0,0,0,0,0,0.469375,0.029375,0.595625,0.985,0.126563,0.83125,0.927344,0.688281
8f3363a17b08ca05,xclick,/m/04ctx,1,0.089844,0.913086,0.061198,0.941406,0,0,0,0,0,0.089844,0.092773,0.913086,0.822266,0.096354,0.061198,0.768229,0.941406
8f5424261880096f,xclick,/m/04ctx,1,0.097656,0.939453,0.132812,0.875,0,0,0,0,0,0.100586,0.097656,0.126953,0.939453,0.132812,0.865885,0.875,0.726562
8f715f8332c2275f,xclick,/m/04ctx,1,0.09631,0.934334,0.461972,0.671362,0,0,0,0,0,0.661038,0.09631,0.904941,0.934334,0.461972,0.553052,0.671362,0.568075
90283fc691871adc,xclick,/m/04ctx,1,0.227778,0.586111,0.013889,0.789815,0,0,0,0,0,0.509259,0.227778,0.259259,0.586111,0.013889,0.672222,0.789815,0.036111
90283fc691871adc,xclick,/m/04ctx,1,0.45463,0.7,0.0,0.877778,0,0,0,0,0,0.513889,0.7,0.673148,0.45463,0.877778,0.043519,0.0,0.580556
9050daa84894f78d,xclick,/m/04ctx,1,0.509375,0.998438,0.478125,0.998438,1,1,0,0,0,0.509375,0.814063,0.998438,0.992188,0.478125,0.917188,0.760938,0.998438
90819cca1cd3b3f7,xclick,/m/04ctx,1,0.015,0.98875,0.024969,0.973783,0,0,0,0,0,0.015,0.02625,0.98875,0.8875,0.971286,0.973783,0.102372,0.024969
90819cca1cd3b3f7,xclick,/m/058qzx,1,0.0125,0.99375,0.02372,0.982522,0,0,0,0,0,0.87125,0.99375,0.01875,0.0125,0.02372,0.053683,0.982522,0.970037
91433e4915992f5b,xclick,/m/04ctx,1,0.5875,0.9675,0.021667,0.916667,0,0,0,0,0,0.5875,0.91875,0.9675,0.9675,0.021667,0.916667,0.853333,0.853333
91433e4915992f5b,xclick,/m/058qzx,1,0.5875,0.96875,0.021667,0.918333,0,0,0,0,0,0.59125,0.96875,0.92,0.5875,0.021667,0.855,0.918333,0.023333
91bf8ff0e12259b8,xclick,/m/04ctx,1,0.060833,0.975833,0.161111,0.855556,0,0,0,0,0,0.060833,0.065,0.975833,0.878333,0.17,0.161111,0.685556,0.855556
91cc78e93d35fbd8,xclick,/m/04ctx,1,0.3875,0.585833,0.07375,0.745625,0,0,0,0,0,0.4625,0.54,0.3875,0.585833,0.07375,0.745625,0.396875,0.4175
91da6f3b94f811ec,xclick,/m/04ctx,1,0.30625,0.61875,0.309568,0.814259,1,0,0,0,0,0.30625,0.61875,0.595,0.49,0.309568,0.80863,0.814259,0.688555
927ed26b3a6cd99a,xclick,/m/04ctx,1,0.00293,0.983398,0.067708,0.933594,0,0,0,0,0,0.00293,0.057617,0.983398,0.867188,0.170573,0.067708,0.89974,0.933594
9384185115b5d834,xclick,/m/04ctx,1,0.03,0.99875,0.027826,0.944348,0,0,0,0,0,0.9275,0.03,0.64875,0.99875,0.027826,0.944348,0.570435,0.085217
93f5bfa9ef273e4d,xclick,/m/04ctx,1,0.338125,0.576875,0.41,0.609167,1,0,0,0,0,0.5525,0.338125,0.373125,0.576875,0.41,0.605833,0.609167,0.423333
93f5bfa9ef273e4d,xclick,/m/058qzx,1,0.341875,0.575625,0.4175,0.606667,1,0,0,0,0,0.56625,0.575625,0.341875,0.341875,0.4175,0.4375,0.606667,0.606667
941c5ee04e317b67,xclick,/m/04ctx,1,0.072266,0.96582,0.104167,0.949219,0,0,0,0,0,0.072266,0.079102,0.96582,0.892578,0.128906,0.104167,0.760417,0.949219
9427b04abda62505,xclick,/m/04ctx,1,0.017431,0.988073,0.174419,0.911628,0,0,0,0,0,0.806422,0.017431,0.514679,0.988073,0.174419,0.911628,0.797674,0.360465
9450e42b914b0fc1,xclick,/m/04ctx,1,0.145403,0.714822,0.526875,0.955625,0,0,0,0,0,0.714822,0.145403,0.24015,0.714822,0.526875,0.936875,0.955625,0.56625
9450e42b914b0fc1,xclick,/m/058qzx,1,0.152908,0.719512,0.530625,0.950625,0,0,0,0,0,0.716698,0.224203,0.152908,0.719512,0.53375,0.950625,0.931875,0.530625
947ff27ddf0dfd10,xclick,/m/04ctx,1,0.856176,0.91709,0.385006,0.656925,0,0,0,1,0,0.900169,0.856176,0.895093,0.91709,0.385006,0.501906,0.656925,0.6277
947ff27ddf0dfd10,xclick,/m/04ctx,1,0.871404,0.923858,0.035578,0.303685,0,0,0,1,0,0.898477,0.871404,0.923858,0.912014,0.035578,0.285896,0.282084,0.303685
9568a18135e2d4c2,xclick,/m/04ctx,1,0.015625,0.960938,0.35625,0.875,0,0,0,0,0,0.015625,0.023438,0.960938,0.878125,0.873437,0.875,0.401562,0.35625
9572932191e7dd67,xclick,/m/04ctx,1,0.025,0.916875,0.3375,0.769167,0,0,0,0,0,0.87625,0.916875,0.179375,0.025,0.3375,0.389167,0.769167,0.716667
9572932191e7dd67,xclick,/m/04ctx,1,0.101875,0.999375,0.0,0.380833,1,1,1,0,0,0.105625,0.101875,0.999375,0.995625,0.0,0.2925,0.380833,0.0
957656f2c142ee17,xclick,/m/04ctx,1,0.1225,0.895625,0.344665,0.599622,0,0,0,0,0,0.588125,0.1225,0.51,0.895625,0.344665,0.514636,0.599622,0.470255
95cc79610c2f5f3c,xclick,/m/04ctx,1,0.161778,0.996444,0.011333,0.759333,1,0,0,0,0,0.850667,0.161778,0.259556,0.996444,0.011333,0.740667,0.759333,0.074667
95cd5ed9e24c0bb0,xclick,/m/04ctx,1,0.320261,0.715686,0.034314,0.906863,0,0,0,1,0,0.586601,0.320261,0.357843,0.715686,0.906863,0.138889,0.034314,0.836601
95cd5ed9e24c0bb0,xclick,/m/058qzx,1,0.331699,0.715686,0.03268,0.897059,0,0,0,1,0,0.351307,0.331699,0.552288,0.715686,0.03268,0.158497,0.888889,0.897059
966bf78ef09ad18b,xclick,/m/04ctx,1,0.040625,0.98375,0.424015,0.644465,0,0,0,0,0,0.040625,0.94375,0.98375,0.735,0.490619,0.644465,0.522514,0.424015
96976084823bd29f,xclick,/m/04ctx,1,0.615,0.849375,0.251407,0.385553,1,0,0,0,0,0.798125,0.849375,0.67625,0.615,0.251407,0.28424,0.385553,0.34334
96a21997c03df770,xclick,/m/04ctx,1,0.075658,0.913158,0.244079,0.616447,0,0,0,0,0,0.075658,0.473026,0.913158,0.679605,0.452632,0.616447,0.415132,0.244079
9740d70bce6fa670,xclick,/m/04ctx,1,0.404516,0.493885,0.39125,0.71125,0,0,0,0,0,0.404516,0.434619,0.493885,0.465663,0.685625,0.71125,0.41875,0.39125
975c3d149cdfde88,xclick,/m/04ctx,1,0.0,0.98,0.031015,0.99906,0,1,0,0,0,0.0,0.158125,0.97375,0.98,0.776316,0.99906,0.031015,0.038534
977d3103132af47f,xclick,/m/04ctx,1,0.110352,0.875,0.281414,0.420157,0,0,0,0,0,0.110352,0.599609,0.875,0.826172,0.325916,0.420157,0.33377,0.281414
97d847c51d692d86,xclick,/m/04ctx,1,0.343125,0.75,0.513333,0.850833,1,0,0,0,1,0.365,0.75,0.70375,0.343125,0.513333,0.810833,0.850833,0.5475
97eb8a86a2a442eb,xclick,/m/04ctx,1,0.016886,0.274859,0.0,0.80625,1,1,0,0,0,0.062852,0.016886,0.258912,0.274859,0.0,0.109375,0.80625,0.5275
97efc9772417aaef,xclick,/m/04ctx,1,0.025625,0.9825,0.015,0.954167,0,0,0,0,0,0.025625,0.114375,0.9825,0.904375,0.944167,0.954167,0.146667,0.015
9842b0598fc2acde,xclick,/m/04ctx,1,0.189167,0.999167,0.53375,0.88,0,1,0,0,0,0.998333,0.189167,0.239167,0.999167,0.53375,0.834375,0.88,0.546875
9842b0598fc2acde,xclick,/m/058qzx,1,0.184167,0.999167,0.5375,0.879375,0,1,0,0,0,0.9975,0.999167,0.223333,0.184167,0.539375,0.5375,0.879375,0.851875
9880e26b602ba98e,xclick,/m/04ctx,1,0.268456,0.550336,0.026144,0.242556,1,0,0,1,0,0.519016,0.550336,0.291946,0.268456,0.242556,0.212055,0.026144,0.037037
99201f85c6df019d,xclick,/m/04ctx,1,0.02625,0.985,0.029135,0.974624,0,0,0,0,0,0.02625,0.0525,0.980625,0.985,0.846805,0.974624,0.029135,0.043233
99a61677713dc0ac,xclick,/m/04ctx,1,0.005,0.999375,0.060459,0.943168,0,1,0,0,0,0.999375,0.005,0.045625,0.999375,0.060459,0.76179,0.943168,0.082225
99a61677713dc0ac,xclick,/m/058qzx,1,0.0,0.999375,0.050786,0.94075,0,0,0,0,0,0.0575,0.0,0.999375,0.999375,0.94075,0.807739,0.050786,0.050786
9b8249ad59cd6ab4,xclick,/m/04ctx,1,0.199219,0.713867,0.179688,0.816406,0,0,0,0,0,0.342773,0.713867,0.331055,0.199219,0.179688,0.492188,0.816406,0.773438
9c857c924da61a51,xclick,/m/04ctx,1,0.595,0.855,0.134167,0.936667,0,0,0,0,0,0.595,0.77875,0.850625,0.855,0.134167,0.936667,0.914167,0.914167
a2127cdb37611a47,xclick,/m/04ctx,1,0.028125,0.195312,0.257812,0.740625,0,0,0,0,0,0.195312,0.028125,0.148438,0.064062,0.257812,0.709375,0.50625,0.740625
a2127cdb37611a47,xclick,/m/058qzx,1,0.017188,0.198437,0.251563,0.739062,0,0,0,0,0,0.064062,0.198437,0.198437,0.017188,0.739062,0.251563,0.251563,0.721875
a22c5876543a26d0,xclick,/m/04ctx,1,0.577344,0.723437,0.301042,0.998958,1,0,0,0,0,0.6375,0.577344,0.715625,0.723437,0.301042,0.784375,0.771875,0.998958
a22c5876543a26d0,xclick,/m/04ctx,1,0.614062,0.815625,0.138542,0.815625,1,0,0,0,0,0.614062,0.682813,0.805469,0.815625,0.138542,0.565625,0.513542,0.815625
a22c5876543a26d0,xclick,/m/04ctx,1,0.696094,0.921094,0.128125,0.716667,1,0,0,0,0,0.728906,0.696094,0.889062,0.921094,0.128125,0.201042,0.457292,0.716667
a22c5876543a26d0,xclick,/m/04ctx,1,0.854688,0.999219,0.096875,0.620833,1,1,0,0,0,0.854688,0.885156,0.996875,0.999219,0.096875,0.320833,0.386458,0.620833
a293b53b6823e9d2,xclick,/m/04ctx,1,0.574109,0.676048,0.249218,0.768509,0,0,0,1,0,0.658537,0.574109,0.580363,0.676048,0.259645,0.511992,0.768509,0.249218
a293b53b6823e9d2,xclick,/m/04ctx,1,0.677298,0.756723,0.232534,0.77268,0,0,0,1,0,0.71232,0.677298,0.717323,0.756723,0.232534,0.514077,0.77268,0.516163
a293b53b6823e9d2,xclick,/m/04ctx,1,0.747967,0.884928,0.251303,0.738269,0,0,0,1,0,0.747967,0.856785,0.791745,0.884928,0.251303,0.493222,0.552659,0.738269
a2c0b6aa102d4dc8,xclick,/m/04ctx,1,0.111328,0.999023,0.090776,0.581259,0,1,0,0,0,0.111328,0.929688,0.999023,0.124023,0.095168,0.581259,0.450952,0.090776
a2c0b6aa102d4dc8,xclick,/m/058qzx,1,0.115234,0.999023,0.087848,0.587116,0,0,0,0,0,0.121094,0.115234,0.999023,0.904297,0.087848,0.101025,0.474378,0.587116
a49aeebe055c31fc,xclick,/m/04ctx,1,0.0,0.999319,0.131961,0.733656,0,1,0,0,0,0.625341,0.0,0.617847,0.999319,0.131961,0.567797,0.733656,0.211864
a4fa7af8ea03e477,xclick,/m/04ctx,1,0.128906,0.874023,0.071615,0.877604,0,0,0,0,0,0.672852,0.128906,0.344727,0.874023,0.071615,0.778646,0.877604,0.738281
a54b44ef14b7f4bf,xclick,/m/04ctx,1,0.0425,0.956875,0.111667,0.891667,0,0,0,0,0,0.884375,0.0425,0.221875,0.956875,0.111667,0.891667,0.873333,0.221667
a7af4601c563d1b4,xclick,/m/04ctx,1,0.065625,0.980469,0.123611,0.886111,0,0,0,0,0,0.065625,0.071094,0.980469,0.960938,0.134722,0.123611,0.798611,0.886111
a7de3ec4ddd93f26,xclick,/m/04ctx,1,0.0,0.9825,0.0,0.964353,0,1,0,0,0,0.078125,0.0,0.9825,0.916875,0.0,0.074109,0.953096,0.964353
a7de3ec4ddd93f26,xclick,/m/058qzx,1,0.01875,0.975625,0.0,0.959662,0,0,0,0,0,0.081875,0.01875,0.975625,0.973125,0.0,0.119137,0.945591,0.959662
a8a1b3468f17b5d4,xclick,/m/04ctx,1,0.0,0.43875,0.005,0.165,0,1,0,0,0,0.0,0.43875,0.000625,0.218125,0.005,0.113333,0.165,0.153333
a8aa44dc4044f25c,xclick,/m/04ctx,1,0.008333,0.899167,0.486025,0.759317,0,0,0,0,0,0.008333,0.558333,0.899167,0.88,0.590062,0.486025,0.694099,0.759317
a8d7ee02ce2b8dc3,xclick,/m/04ctx,1,0.0,0.999375,0.0,0.999059,0,1,1,0,0,0.394375,0.0,0.999375,0.73,0.0,0.613358,0.902164,0.999059
a91d6918906f9683,xclick,/m/04ctx,1,0.113806,0.925373,0.227528,0.75,0,0,0,0,0,0.113806,0.124067,0.864739,0.925373,0.242978,0.227528,0.75,0.669944
a91d6918906f9683,xclick,/m/058qzx,1,0.112873,0.926306,0.224719,0.741573,0,0,0,0,0,0.122201,0.112873,0.926306,0.856343,0.224719,0.233146,0.689607,0.741573
a96e5c1a473ca702,xclick,/m/04ctx,1,0.096875,0.425,0.38743,0.999062,0,1,0,0,0,0.15125,0.096875,0.293125,0.425,0.38743,0.403377,0.999062,0.99531
a96e5c1a473ca702,xclick,/m/04ctx,1,0.26125,0.589375,0.361163,0.999062,1,1,0,0,0,0.291875,0.26125,0.504375,0.589375,0.361163,0.394934,0.61257,0.999062
a96e5c1a473ca702,xclick,/m/04ctx,1,0.380625,0.801875,0.304878,0.999062,0,1,0,0,0,0.404375,0.801875,0.68125,0.380625,0.304878,0.993433,0.999062,0.348968
a96e5c1a473ca702,xclick,/m/04ctx,1,0.51375,0.605625,0.257036,0.478424,0,0,0,0,0,0.51375,0.515,0.605625,0.589375,0.257036,0.322702,0.399625,0.478424
a96e5c1a473ca702,xclick,/m/04ctx,1,0.555625,0.73125,0.277674,0.548781,0,0,0,0,0,0.555625,0.73125,0.6775,0.5725,0.277674,0.393058,0.548781,0.330206
a96e5c1a473ca702,xclick,/m/04ctx,1,0.658125,0.999375,0.209193,0.645403,0,1,0,0,0,0.6675,0.999375,0.9925,0.658125,0.209193,0.487805,0.645403,0.247655
a96e5c1a473ca702,xclick,/m/04ctx,1,0.72,0.999375,0.56848,0.99531,0,1,0,0,0,0.72,0.999375,0.87625,0.7375,0.56848,0.993433,0.99531,0.680113
a96e5c1a473ca702,xclick,/m/04ctx,1,0.73,0.98875,0.152908,0.22045,1,1,0,0,0,0.73,0.92,0.98875,0.968125,0.22045,0.180113,0.152908,0.207317
a96e5c1a473ca702,xclick,/m/04ctx,1,0.889375,0.999375,0.296435,0.456848,0,1,0,0,0,0.89875,0.889375,0.999375,0.999375,0.296435,0.332083,0.456848,0.434334
aad3e7a6702ccaf0,xclick,/m/04ctx,1,0.08,0.904167,0.235556,0.893333,0,0,0,0,0,0.085833,0.08,0.821667,0.904167,0.235556,0.247778,0.893333,0.805556
ab1a5be3a5bdccca,xclick,/m/04ctx,1,0.083008,0.885742,0.247396,0.867188,0,0,0,0,0,0.083008,0.885742,0.817383,0.380859,0.247396,0.674479,0.867188,0.492188
ab7fc33180c50ceb,xclick,/m/04ctx,1,0.053711,0.942383,0.127604,0.949219,0,0,0,0,0,0.927734,0.942383,0.05957,0.053711,0.949219,0.9375,0.127604,0.141927
ac8609a23d72d0c8,xclick,/m/04ctx,1,0.1475,0.804375,0.395872,0.857411,0,0,0,0,0,0.1475,0.19375,0.804375,0.468125,0.760788,0.857411,0.795497,0.395872
acb4e65d8ce607e2,xclick,/m/04ctx,1,0.048437,0.375,0.109375,0.489062,0,0,0,0,0,0.375,0.1125,0.048437,0.3375,0.109375,0.271875,0.489062,0.210938
acc33a3b02d5f5b9,xclick,/m/04ctx,1,0.084167,0.895833,0.04125,0.969375,0,0,0,0,0,0.191667,0.895833,0.2375,0.084167,0.04125,0.969375,0.429375,0.105
ace24c66360346e7,xclick,/m/04ctx,1,0.128125,0.8875,0.533333,0.770833,0,0,0,0,0,0.778125,0.128125,0.8875,0.84375,0.533333,0.65,0.722917,0.770833
ace24c66360346e7,xclick,/m/04ctx,1,0.171875,0.907812,0.14375,0.204167,0,0,0,0,0,0.171875,0.746875,0.907812,0.648438,0.175,0.14375,0.175,0.204167
ace24c66360346e7,xclick,/m/04ctx,1,0.189063,0.914062,0.204167,0.2625,0,0,0,0,0,0.189063,0.70625,0.914062,0.610938,0.225,0.204167,0.2375,0.2625
ace24c66360346e7,xclick,/m/04ctx,1,0.267188,0.9125,0.270833,0.3125,0,0,0,0,0,0.267188,0.759375,0.9125,0.557813,0.2875,0.270833,0.30625,0.3125
ace24c66360346e7,xclick,/m/04ctx,1,0.507812,0.917188,0.33125,0.377083,0,0,0,0,0,0.507812,0.773438,0.917188,0.75,0.34375,0.33125,0.3625,0.377083
ace24c66360346e7,xclick,/m/04ctx,1,0.5125,0.928125,0.389583,0.439583,0,0,0,0,0,0.5125,0.76875,0.928125,0.635938,0.40625,0.389583,0.414583,0.439583
ad03e71deb62c764,xclick,/m/04ctx,1,0.338125,0.916875,0.378,0.835,1,0,0,0,0,0.916875,0.403125,0.338125,0.916875,0.403,0.835,0.729,0.378
ad4902e89a8909a5,xclick,/m/04ctx,1,0.138125,0.87875,0.301126,0.714822,1,0,0,0,0,0.83875,0.138125,0.87875,0.625,0.301126,0.714822,0.332083,0.574109
ad4902e89a8909a5,xclick,/m/058qzx,1,0.143125,0.873125,0.30394,0.714822,0,0,0,0,0,0.851875,0.873125,0.143125,0.146875,0.30394,0.320826,0.712946,0.714822
ad734e8fb46c23a1,xclick,/m/04ctx,1,0.040039,0.902344,0.350954,0.629956,0,0,0,0,0,0.040039,0.196289,0.902344,0.868164,0.387665,0.350954,0.531571,0.629956
af2f38aec3379881,xclick,/m/04ctx,1,0.0,0.999215,0.033333,0.888172,0,1,0,0,0,0.00157,0.999215,0.999215,0.0,0.888172,0.033333,0.43871,0.345161
af800dc93b3e4002,xclick,/m/04ctx,1,0.017796,0.98768,0.067298,0.962145,0,0,0,0,0,0.017796,0.023956,0.932238,0.98768,0.074658,0.067298,0.962145,0.86225
b1f8861c94a00d8c,xclick,/m/04ctx,1,0.0,0.303333,0.355625,0.94375,1,1,0,0,0,0.285,0.0,0.0,0.303333,0.355625,0.68875,0.94375,0.396875
b2424ed450697348,xclick,/m/04ctx,1,0.048437,0.96875,0.029167,0.93125,0,0,0,0,0,0.921875,0.048437,0.96875,0.957812,0.029167,0.93125,0.077083,0.145833
b2424ed450697348,xclick,/m/058qzx,1,0.045313,0.9625,0.03125,0.925,0,0,0,0,0,0.045313,0.048438,0.925,0.9625,0.925,0.925,0.03125,0.070833
b256aa0fb709534a,xclick,/m/04ctx,1,0.065625,0.954687,0.1375,0.989062,0,0,0,1,0,0.065625,0.06875,0.954687,0.909375,0.18125,0.1375,0.9,0.989062
b2b61e4c0b783107,xclick,/m/04ctx,1,0.475833,0.989167,0.7525,0.86125,0,0,0,0,0,0.475833,0.949167,0.989167,0.745,0.7525,0.86125,0.7975,0.765
b32b30eab0a6a322,xclick,/m/04ctx,1,0.105625,0.916875,0.11898,0.918791,0,0,0,0,0,0.105625,0.148125,0.916875,0.909375,0.786591,0.918791,0.123702,0.11898
b47b84e1c047620d,xclick,/m/04ctx,1,0.0,0.75,0.174167,0.626667,1,1,0,0,0,0.0,0.5625,0.75,0.74375,0.174167,0.583333,0.626667,0.4525
b4e9c596e2938be7,xclick,/m/04ctx,1,0.0025,0.999375,0.565,0.778333,0,1,0,0,0,0.08125,0.0025,0.999375,0.47625,0.565,0.683333,0.725,0.778333
b555e6278dceee04,xclick,/m/04ctx,1,0.298851,0.760057,0.02625,0.95875,0,0,0,0,0,0.322557,0.298851,0.760057,0.715517,0.02625,0.233125,0.8925,0.95875
b60cfdbfcdae12e7,xclick,/m/04ctx,1,0.01375,0.9775,0.3375,0.545,0,0,0,0,0,0.930625,0.9775,0.254375,0.01375,0.545,0.425833,0.3375,0.395833
b60cfdbfcdae12e7,xclick,/m/04ctx,1,0.181875,0.838125,0.6025,0.7475,0,0,0,0,0,0.181875,0.838125,0.52,0.528125,0.6375,0.7125,0.7475,0.6025
b60cfdbfcdae12e7,xclick,/m/058qzx,1,0.0075,0.98125,0.340833,0.545833,0,0,0,0,0,0.225625,0.0075,0.9325,0.98125,0.340833,0.389167,0.545833,0.42
