image_path,width,height,class_id,xmin,ymin,xmax,ymax
Knife\Knife_First_Clean_Howard\knife_729.jpg,1280,720,2,603.0,182.0,772.0,490.0
Knife\Knife_First_Clean_Howard\knife_730.jpg,1280,720,2,619.0,184.0,786.0,503.0
Knife\Knife_First_Clean_Howard\knife_732.jpg,1280,720,2,610.0,184.0,775.0,494.0
Knife\Knife_First_Clean_Howard\knife_733.jpg,1280,720,2,716.0,164.0,870.0,389.0
Knife\Knife_First_Clean_Howard\knife_734.jpg,1280,720,2,179.0,237.0,308.0,615.0
Knife\Knife_First_Clean_Howard\knife_734.jpg,1280,720,2,405.0,105.0,645.0,666.0
Knife\Knife_First_Clean_Howard\knife_736.jpg,1280,720,2,594.0,85.0,709.0,467.0
Knife\Knife_First_Clean_Howard\knife_737.jpg,1280,720,2,715.0,154.0,853.0,570.0
Knife\Knife_First_Clean_Howard\knife_739.jpg,1280,720,2,592.0,228.0,795.0,538.0
Knife\Knife_First_Clean_Howard\knife_740.jpg,1280,720,2,593.0,173.0,776.0,506.0
Knife\Knife_First_Clean_Howard\knife_745.jpg,1280,720,2,162.0,94.0,272.0,353.0
Knife\Knife_First_Clean_Howard\knife_747.jpg,1280,720,2,625.0,182.0,798.0,514.0
Knife\Knife_First_Clean_Howard\knife_748.jpg,1280,720,2,610.0,88.0,720.0,467.0
Knife\Knife_First_Clean_Howard\knife_749.jpg,1280,720,2,622.0,211.0,806.0,539.0
Knife\Knife_First_Clean_Howard\knife_750.jpg,1280,720,2,710.0,164.0,854.0,578.0
Knife\Knife_First_Clean_Howard\knife_752.jpg,1280,720,2,294.0,146.0,893.0,490.0
Knife\Knife_First_Clean_Howard\knife_753.jpg,1280,720,2,284.0,132.0,890.0,504.0
Knife\Knife_First_Clean_Howard\knife_756.jpg,1280,720,2,715.0,161.0,873.0,535.0
Knife\Knife_First_Clean_Howard\knife_758.jpg,1280,720,2,564.0,243.0,787.0,514.0
Knife\Knife_First_Clean_Howard\knife_759.jpg,1280,720,2,687.0,164.0,939.0,417.0
Knife\Knife_First_Clean_Howard\knife_760.jpg,1280,720,2,599.0,83.0,716.0,462.0
Knife\Knife_First_Clean_Howard\knife_762.jpg,1280,720,2,595.0,175.0,777.0,516.0
Knife\Knife_First_Clean_Howard\knife_769.jpg,1280,720,2,254.0,227.0,390.0,568.0
Knife\Knife_First_Clean_Howard\knife_770.jpg,1280,720,2,120.0,68.0,248.0,288.0
Knife\Knife_First_Clean_Howard\knife_771.jpg,1280,720,2,745.0,161.0,878.0,426.0
Knife\Knife_First_Clean_Howard\knife_772.jpg,1280,720,2,601.0,246.0,916.0,426.0
Knife\Knife_First_Clean_Howard\knife_775.jpg,1280,720,2,740.0,125.0,911.0,472.0
Knife\Knife_First_Clean_Howard\knife_777.jpg,1280,720,2,576.0,201.0,887.0,350.0
Knife\Knife_First_Clean_Howard\knife_778.jpg,1280,720,2,751.0,162.0,877.0,422.0
Knife\Knife_First_Clean_Howard\knife_782.jpg,1280,720,2,599.0,88.0,719.0,490.0
Knife\Knife_First_Clean_Howard\knife_786.jpg,1280,720,2,700.0,212.0,858.0,614.0
Knife\Knife_First_Clean_Howard\knife_796.jpg,1280,720,2,642.0,261.0,778.0,562.0
Knife\Knife_First_Clean_Howard\knife_802.jpg,1280,720,2,611.0,249.0,905.0,405.0
Knife\Knife_First_Clean_Howard\knife_804.jpg,1280,720,2,664.0,253.0,975.0,411.0
Knife\Knife_First_Clean_Howard\knife_805.jpg,1280,720,2,622.0,188.0,779.0,525.0
Knife\Knife_First_Clean_Howard\knife_806.jpg,1280,720,2,175.0,386.0,268.0,617.0
Knife\Knife_First_Clean_Howard\knife_807.jpg,1280,720,2,207.0,571.0,353.0,719.0
Knife\Knife_First_Clean_Howard\knife_808.jpg,1280,720,2,195.0,379.0,317.0,599.0
Knife\Knife_First_Clean_Howard\knife_809.jpg,1280,720,2,235.0,371.0,355.0,574.0
Knife\Knife_First_Clean_Howard\knife_810.jpg,1280,720,2,208.0,571.0,348.0,719.0
Knife\Knife_First_Clean_Howard\knife_811.jpg,1280,720,2,298.0,334.0,418.0,541.0
Knife\Knife_First_Clean_Howard\knife_812.jpg,1280,720,2,153.0,449.0,293.0,662.0
Knife\Knife_First_Clean_Howard\knife_813.jpg,1280,720,2,215.0,242.0,357.0,482.0
Knife\Knife_First_Clean_Howard\knife_814.jpg,1280,720,2,172.0,384.0,322.0,572.0
Knife\Knife_First_Clean_Howard\knife_815.jpg,1280,720,2,108.0,561.0,254.0,719.0
Knife\Knife_First_Clean_Howard\knife_816.jpg,1280,720,2,208.0,392.0,332.0,624.0
Knife\Knife_First_Clean_Howard\knife_817.jpg,1280,720,2,168.0,597.0,333.0,719.0
Knife\Knife_First_Clean_Howard\knife_818.jpg,1280,720,2,218.0,401.0,340.0,609.0
Knife\Knife_First_Clean_Howard\knife_819.jpg,1280,720,2,315.0,537.0,578.0,689.0
Knife\Knife_First_Clean_Howard\knife_820.jpg,1280,720,2,173.0,597.0,343.0,719.0
Knife\Knife_First_Clean_Howard\knife_821.jpg,1280,720,2,123.0,554.0,263.0,719.0
Knife\Knife_First_Clean_Howard\knife_822.jpg,1280,720,2,202.0,416.0,327.0,624.0
Knife\Knife_First_Clean_Howard\knife_823.jpg,1280,720,2,118.0,551.0,267.0,719.0
Knife\Knife_First_Clean_Howard\knife_824.jpg,1280,720,2,285.0,296.0,397.0,501.0
Knife\Knife_First_Clean_Howard\knife_825.jpg,1280,720,2,203.0,364.0,322.0,581.0
Knife\Knife_First_Clean_Howard\knife_826.jpg,1280,720,2,278.0,531.0,558.0,621.0
Knife\Knife_First_Clean_Howard\knife_827.jpg,1280,720,2,115.0,549.0,257.0,719.0
Knife\Knife_First_Clean_Howard\knife_828.jpg,1280,720,2,225.0,512.0,580.0,646.0
Knife\Knife_First_Clean_Howard\knife_829.jpg,1280,720,2,182.0,401.0,328.0,637.0
Knife\Knife_First_Clean_Howard\knife_830.jpg,1280,720,2,257.0,416.0,400.0,667.0
Knife\Knife_First_Clean_Howard\knife_831.jpg,1280,720,2,170.0,392.0,312.0,596.0
Knife\Knife_First_Clean_Howard\knife_832.jpg,1280,720,2,165.0,382.0,328.0,581.0
Knife\Knife_First_Clean_Howard\knife_833.jpg,1280,720,2,183.0,447.0,317.0,644.0
Knife\Knife_First_Clean_Howard\knife_834.jpg,1280,720,2,259.0,472.0,492.0,586.0
Knife\Knife_First_Clean_Howard\knife_835.jpg,1280,720,2,127.0,561.0,258.0,719.0
Knife\Knife_First_Clean_Howard\knife_836.jpg,1280,720,2,112.0,552.0,267.0,719.0
Knife\Knife_First_Clean_Howard\knife_837.jpg,1280,720,2,112.0,561.0,252.0,719.0
Knife\Knife_First_Clean_Howard\knife_838.jpg,1280,720,2,213.0,582.0,349.0,719.0
Knife\Knife_First_Clean_Howard\knife_839.jpg,1280,720,2,284.0,337.0,422.0,536.0
Knife\Knife_First_Clean_Howard\knife_840.jpg,1280,720,2,117.0,557.0,265.0,719.0
Knife\Knife_First_Clean_Howard\knife_841.jpg,1280,720,2,169.0,264.0,337.0,482.0
Knife\Knife_First_Clean_Howard\knife_842.jpg,1280,720,2,255.0,231.0,395.0,479.0
Knife\Knife_First_Clean_Howard\knife_843.jpg,1280,720,2,262.0,322.0,422.0,541.0
Knife\Knife_First_Clean_Howard\knife_844.jpg,1280,720,2,295.0,286.0,440.0,507.0
Knife\Knife_First_Clean_Howard\knife_845.jpg,1280,720,2,192.0,384.0,329.0,601.0
Knife\Knife_First_Clean_Howard\knife_846.jpg,1280,720,2,112.0,562.0,252.0,719.0
Knife\Knife_First_Clean_Howard\knife_847.jpg,1280,720,2,124.0,564.0,268.0,719.0
Knife\Knife_First_Clean_Howard\knife_848.jpg,1280,720,2,192.0,397.0,312.0,609.0
Knife\Knife_First_Clean_Howard\knife_849.jpg,1280,720,2,205.0,569.0,344.0,719.0
Knife\Knife_First_Clean_Howard\knife_850.jpg,1280,720,2,212.0,402.0,334.0,596.0
Knife\Knife_First_Clean_Howard\knife_851.jpg,1280,720,2,185.0,382.0,324.0,537.0
Knife\Knife_First_Clean_Howard\knife_852.jpg,1280,720,2,264.0,301.0,372.0,482.0
Knife\Knife_First_Clean_Howard\knife_853.jpg,1280,720,2,202.0,389.0,320.0,597.0
Knife\Knife_First_Clean_Howard\knife_854.jpg,1280,720,2,164.0,412.0,300.0,564.0
Knife\Knife_First_Clean_Howard\knife_855.jpg,1280,720,2,138.0,516.0,257.0,719.0
Knife\Knife_First_Clean_Howard\knife_856.jpg,1280,720,2,110.0,554.0,251.0,719.0
Knife\Knife_First_Clean_Howard\knife_857.jpg,1280,720,2,281.0,406.0,402.0,591.0
Knife\Knife_First_Clean_Howard\knife_858.jpg,1280,720,2,255.0,256.0,379.0,476.0
Knife\Knife_First_Clean_Howard\knife_859.jpg,1280,720,2,115.0,546.0,256.0,719.0
Knife\Knife_First_Clean_Howard\knife_860.jpg,1280,720,2,29.0,542.0,260.0,706.0
Knife\Knife_First_Clean_Howard\knife_861.jpg,1280,720,2,140.0,254.0,314.0,447.0
Knife\Knife_First_Clean_Howard\knife_862.jpg,1280,720,2,237.0,351.0,362.0,551.0
Knife\Knife_First_Clean_Howard\knife_863.jpg,1280,720,2,262.0,477.0,502.0,581.0
Knife\Knife_First_Clean_Howard\knife_864.jpg,1280,720,2,132.0,552.0,256.0,719.0
Knife\Knife_First_Clean_Howard\knife_865.jpg,1280,720,2,210.0,387.0,337.0,617.0
Knife\Knife_First_Clean_Howard\knife_866.jpg,1280,720,2,215.0,411.0,332.0,611.0
Knife\Knife_First_Clean_Howard\knife_867.jpg,1280,720,2,199.0,404.0,319.0,606.0
Knife\Knife_First_Clean_Howard\knife_868.jpg,1280,720,2,202.0,306.0,344.0,527.0
Knife\Knife_First_Clean_Howard\knife_869.jpg,1280,720,2,109.0,556.0,259.0,719.0
Knife\Knife_First_Clean_Howard\knife_870.jpg,1280,720,2,217.0,329.0,339.0,531.0
Knife\Knife_First_Clean_Howard\knife_871.jpg,1280,720,2,125.0,549.0,248.0,719.0
Knife\Knife_First_Clean_Howard\knife_872.jpg,1280,720,2,302.0,324.0,430.0,559.0
Knife\Knife_First_Clean_Howard\knife_873.jpg,1280,720,2,180.0,454.0,302.0,689.0
Knife\Knife_First_Clean_Howard\knife_874.jpg,1280,720,2,99.0,532.0,258.0,719.0
Knife\Knife_First_Clean_Howard\knife_875.jpg,1280,720,2,29.0,512.0,236.0,719.0
Knife\Knife_First_Clean_Howard\knife_876.jpg,1280,720,2,180.0,366.0,335.0,609.0
Knife\Knife_First_Clean_Howard\knife_877.jpg,1280,720,2,210.0,334.0,359.0,557.0
Knife\Knife_First_Clean_Howard\knife_878.jpg,1280,720,2,157.0,552.0,310.0,719.0
Knife\Knife_First_Clean_Howard\knife_880.jpg,1280,720,2,135.0,434.0,282.0,624.0
Knife\Knife_First_Clean_Howard\knife_881.jpg,1280,720,2,243.0,327.0,373.0,554.0
Knife\Knife_First_Clean_Howard\knife_882.jpg,1280,720,2,184.0,439.0,327.0,624.0
Knife\Knife_First_Clean_Howard\knife_883.jpg,1280,720,2,112.0,559.0,264.0,719.0
Knife\Knife_First_Clean_Howard\knife_884.jpg,1280,720,2,135.0,566.0,266.0,719.0
Knife\Knife_First_Clean_Howard\knife_885.jpg,1280,720,2,197.0,379.0,334.0,616.0
Knife\Knife_First_Clean_Howard\knife_886.jpg,1280,720,2,129.0,441.0,277.0,636.0
Knife\Knife_First_Clean_Howard\knife_887.jpg,1280,720,2,152.0,319.0,319.0,551.0
Knife\Knife_First_Clean_Howard\knife_890.jpg,1280,720,2,255.0,341.0,377.0,606.0
Knife\Knife_First_Clean_Howard\knife_891.jpg,1280,720,2,119.0,547.0,268.0,719.0
Knife\Knife_First_Clean_Howard\knife_892.jpg,1280,720,2,129.0,566.0,264.0,719.0
Knife\Knife_First_Clean_Howard\knife_893.jpg,1280,720,2,214.0,362.0,357.0,582.0
Knife\Knife_First_Clean_Howard\knife_895.jpg,1280,720,2,217.0,367.0,350.0,592.0
Knife\Knife_First_Clean_Howard\knife_896.jpg,1280,720,2,202.0,386.0,327.0,612.0
Knife\Knife_First_Clean_Howard\knife_897.jpg,1280,720,2,130.0,566.0,270.0,719.0
Knife\Knife_First_Clean_Howard\knife_898.jpg,1280,720,2,172.0,371.0,322.0,584.0
Knife\Knife_First_Clean_Howard\knife_899.jpg,1280,720,2,105.0,562.0,258.0,719.0
Knife\Knife_First_Clean_Howard\knife_900.jpg,1280,720,2,321.0,405.0,417.0,569.0
Knife\Knife_First_Clean_Howard\knife_901.jpg,1280,720,2,212.0,567.0,347.0,719.0
Knife\Knife_First_Clean_Howard\knife_902.jpg,1280,720,2,130.0,396.0,280.0,601.0
Knife\Knife_First_Clean_Howard\knife_903.jpg,1280,720,2,169.0,362.0,315.0,566.0
Knife\Knife_First_Clean_Howard\knife_904.jpg,1280,720,2,157.0,456.0,277.0,632.0
Knife\Knife_First_Clean_Howard\knife_905.jpg,1280,720,2,114.0,546.0,238.0,719.0
Knife\Knife_First_Clean_Howard\knife_906.jpg,1280,720,2,150.0,392.0,305.0,582.0
Knife\Knife_First_Clean_Howard\knife_907.jpg,1280,720,2,314.0,411.0,439.0,602.0
Knife\Knife_First_Clean_Howard\knife_908.jpg,1280,720,2,229.0,236.0,367.0,454.0
Knife\Knife_First_Clean_Howard\knife_909.jpg,1280,720,2,122.0,561.0,253.0,719.0
Knife\Knife_First_Clean_Howard\knife_910.jpg,1280,720,2,119.0,557.0,259.0,719.0
Knife\Knife_First_Clean_Howard\knife_911.jpg,1280,720,2,117.0,554.0,253.0,719.0
Knife\Knife_First_Clean_Howard\knife_912.jpg,1280,720,2,221.0,566.0,345.0,719.0
Knife\Knife_First_Clean_Howard\knife_913.jpg,1280,720,2,199.0,389.0,337.0,621.0
Knife\Knife_First_Clean_Howard\knife_914.jpg,1280,720,2,144.0,446.0,284.0,626.0
Knife\Knife_First_Clean_Howard\knife_915.jpg,1280,720,2,162.0,546.0,282.0,719.0
Knife\Knife_First_Clean_Howard\knife_916.jpg,1280,720,2,120.0,502.0,250.0,719.0
Knife\Knife_First_Clean_Howard\knife_917.jpg,1280,720,2,225.0,279.0,379.0,482.0
Knife\Knife_First_Clean_Howard\knife_918.jpg,1280,720,2,223.0,576.0,345.0,719.0
Knife\Knife_First_Clean_Howard\knife_919.jpg,1280,720,2,114.0,552.0,247.0,719.0
Knife\Knife_First_Clean_Howard\knife_920.jpg,1280,720,2,312.0,402.0,435.0,579.0
Knife\Knife_First_Clean_Howard\knife_921.jpg,1280,720,2,152.0,421.0,287.0,587.0
Knife\Knife_First_Clean_Howard\knife_922.jpg,1280,720,2,126.0,482.0,269.0,719.0
Knife\Knife_First_Clean_Howard\knife_923.jpg,1280,720,2,177.0,379.0,314.0,612.0
Knife\Knife_First_Clean_Howard\knife_925.jpg,1280,720,2,172.0,467.0,297.0,647.0
Knife\Knife_First_Clean_Howard\knife_926.jpg,1280,720,2,109.0,547.0,253.0,719.0
Knife\Knife_First_Clean_Howard\knife_927.jpg,1280,720,2,179.0,421.0,329.0,632.0
Knife\Knife_First_Clean_Howard\knife_928.jpg,1280,720,2,274.0,417.0,399.0,664.0
Knife\Knife_First_Clean_Howard\knife_929.jpg,1280,720,2,120.0,542.0,257.0,719.0
Knife\Knife_First_Clean_Howard\knife_930.jpg,1280,720,2,194.0,396.0,317.0,629.0
Knife\Knife_First_Clean_Howard\knife_931.jpg,1280,720,2,212.0,579.0,344.0,719.0
Knife\Knife_First_Clean_Howard\knife_932.jpg,1280,720,2,210.0,286.0,342.0,516.0
Knife\Knife_First_Clean_Howard\knife_933.jpg,1280,720,2,186.0,592.0,327.0,719.0
Knife\Knife_First_Clean_Howard\knife_934.jpg,1280,720,2,159.0,372.0,317.0,574.0
Knife\Knife_First_Clean_Howard\knife_935.jpg,1280,720,2,195.0,389.0,327.0,597.0
Knife\Knife_First_Clean_Howard\knife_936.jpg,1280,720,2,120.0,566.0,279.0,719.0
Knife\Knife_First_Clean_Howard\knife_937.jpg,1280,720,2,109.0,549.0,263.0,719.0
Knife\Knife_First_Clean_Howard\knife_939.jpg,1280,720,2,192.0,412.0,324.0,602.0
Knife\Knife_First_Clean_Howard\knife_940.jpg,1280,720,2,109.0,551.0,258.0,719.0
Knife\Knife_First_Clean_Howard\knife_941.jpg,1280,720,2,307.0,282.0,440.0,539.0
Knife\Knife_First_Clean_Howard\knife_942.jpg,1280,720,2,247.0,316.0,377.0,562.0
Knife\Knife_First_Clean_Howard\knife_943.jpg,1280,720,2,144.0,362.0,314.0,584.0
Knife\Knife_First_Clean_Howard\knife_944.jpg,1280,720,2,115.0,556.0,271.0,719.0
Knife\Knife_First_Clean_Howard\knife_945.jpg,1280,720,2,154.0,409.0,302.0,597.0
Knife\Knife_First_Clean_Howard\knife_946.jpg,1280,720,2,130.0,547.0,263.0,719.0
Knife\Knife_First_Clean_Howard\knife_947.jpg,1280,720,2,155.0,474.0,287.0,637.0
Knife\Knife_First_Clean_Howard\knife_948.jpg,1280,720,2,299.0,324.0,435.0,526.0
Knife\Knife_First_Clean_Howard\knife_949.jpg,1280,720,2,112.0,562.0,272.0,719.0
Knife\Knife_First_Clean_Howard\knife_950.jpg,1280,720,2,302.0,407.0,450.0,602.0
Knife\Knife_First_Clean_Howard\knife_951.jpg,1280,720,2,300.0,389.0,434.0,562.0
Knife\Knife_First_Clean_Howard\knife_952.jpg,1280,720,2,255.0,276.0,392.0,492.0
Knife\Knife_First_Clean_Howard\knife_953.jpg,1280,720,2,309.0,416.0,445.0,589.0
Knife\Knife_First_Clean_Howard\knife_954.jpg,1280,720,2,115.0,547.0,248.0,719.0
Knife\Knife_First_Clean_Howard\knife_955.jpg,1280,720,2,215.0,361.0,345.0,596.0
Knife\Knife_First_Clean_Howard\knife_956.jpg,1280,720,2,117.0,539.0,261.0,719.0
Knife\Knife_First_Clean_Howard\knife_957.jpg,1280,720,2,115.0,547.0,252.0,719.0
Knife\Knife_First_Clean_Howard\knife_958.jpg,1280,720,2,155.0,364.0,305.0,589.0
Knife\Knife_First_Clean_Howard\knife_961.jpg,1280,720,2,287.0,316.0,405.0,519.0
Knife\Knife_First_Clean_Howard\knife_963.jpg,1280,720,2,155.0,566.0,292.0,719.0
Knife\Knife_First_Clean_Howard\knife_965.jpg,1280,720,2,217.0,326.0,350.0,549.0
Knife\Knife_First_Clean_Howard\knife_966.jpg,1280,720,2,310.0,398.0,449.0,589.0
Knife\Knife_First_Clean_Howard\knife_969.jpg,1280,720,2,169.0,396.0,299.0,611.0
Knife\Knife_First_Clean_Howard\knife_970.jpg,1280,720,2,304.0,542.0,572.0,661.0
Knife\Knife_First_Clean_Howard\knife_971.jpg,1280,720,2,127.0,554.0,259.0,719.0
Knife\Knife_First_Clean_Howard\knife_972.jpg,1280,720,2,152.0,477.0,279.0,631.0
Knife\Knife_First_Clean_Howard\knife_973.jpg,1280,720,2,142.0,384.0,324.0,586.0
Knife\Knife_First_Clean_Howard\knife_974.jpg,1280,720,2,124.0,554.0,260.0,719.0
Knife\Knife_First_Clean_Howard\knife_975.jpg,1280,720,2,109.0,542.0,266.0,719.0
Knife\Knife_First_Clean_Howard\knife_976.jpg,1280,720,2,289.0,417.0,407.0,672.0
Knife\Knife_First_Clean_Howard\knife_977.jpg,1280,720,2,297.0,326.0,432.0,567.0
Knife\Knife_First_Clean_Howard\knife_978.jpg,1280,720,2,170.0,409.0,312.0,642.0
Knife\Knife_First_Clean_Howard\knife_979.jpg,1280,720,2,270.0,346.0,409.0,517.0
Knife\Knife_First_Clean_Howard\knife_980.jpg,1280,720,2,267.0,224.0,387.0,459.0
Knife\Knife_First_Clean_Howard\knife_981.jpg,1280,720,2,204.0,571.0,347.0,719.0
Knife\Knife_First_Clean_Howard\knife_982.jpg,1280,720,2,142.0,412.0,289.0,587.0
Knife\Knife_First_Clean_Howard\knife_983.jpg,1280,720,2,285.0,319.0,434.0,529.0
Knife\Knife_First_Clean_Howard\knife_984.jpg,1280,720,2,107.0,554.0,257.0,719.0
Knife\Knife_First_Clean_Howard\knife_985.jpg,1280,720,2,129.0,561.0,265.0,719.0
Knife\Knife_First_Clean_Howard\knife_986.jpg,1280,720,2,285.0,349.0,427.0,542.0
Knife\Knife_First_Clean_Howard\knife_988.jpg,1280,720,2,72.0,537.0,255.0,697.0
Knife\Knife_First_Clean_Howard\knife_989.jpg,1280,720,2,119.0,562.0,258.0,719.0
Knife\Knife_First_Clean_Howard\knife_990.jpg,1280,720,2,145.0,456.0,279.0,627.0
Knife\Knife_First_Clean_Howard\knife_991.jpg,1280,720,2,315.0,406.0,435.0,582.0
Knife\Knife_First_Clean_Howard\knife_992.jpg,1280,720,2,202.0,572.0,347.0,719.0
Knife\Knife_First_Clean_Howard\knife_994.jpg,1280,720,2,194.0,566.0,349.0,719.0
Knife\Knife_First_Clean_Howard\knife_995.jpg,1280,720,2,219.0,357.0,374.0,557.0
Knife\Knife_First_Clean_Howard\knife_996.jpg,1280,720,2,194.0,419.0,324.0,639.0
Knife\Knife_First_Clean_Howard\knife_998.jpg,1280,720,2,147.0,574.0,324.0,719.0
Knife\Knife_First_Clean_Howard\knife_1000.jpg,1280,720,2,223.0,396.0,318.0,586.0
Knife\Knife_First_Clean_Howard\knife_1001.jpg,1280,720,2,138.0,569.0,263.0,719.0
Knife\Knife_First_Clean_Howard\knife_1003.jpg,1280,720,2,260.0,229.0,355.0,417.0
Knife\Knife_First_Clean_Howard\knife_1006.jpg,1280,720,2,169.0,589.0,308.0,719.0
Knife\Knife_First_Clean_Howard\knife_1008.jpg,1280,720,2,222.0,402.0,320.0,609.0
Knife\Knife_First_Clean_Howard\knife_1011.jpg,1280,720,2,299.0,327.0,430.0,511.0
Knife\Knife_First_Clean_Howard\knife_1012.jpg,1280,720,2,285.0,291.0,437.0,501.0
Knife\Knife_First_Clean_Howard\knife_1014.jpg,1280,720,2,302.0,349.0,418.0,554.0
Knife\Knife_First_Clean_Howard\knife_1015.jpg,1280,720,2,90.0,547.0,228.0,719.0
Knife\Knife_First_Clean_Howard\knife_1016.jpg,1280,720,2,235.0,566.0,362.0,719.0
Knife\Knife_First_Clean_Howard\knife_1017.jpg,1280,720,2,919.0,279.0,1023.0,544.0
Knife\Knife_First_Clean_Howard\knife_1018.jpg,1280,720,2,605.0,394.0,687.0,541.0
Knife\Knife_First_Clean_Howard\knife_1019.jpg,1280,720,2,448.0,492.0,554.0,664.0
Knife\Knife_First_Clean_Howard\knife_1020.jpg,1280,720,2,530.0,135.0,988.0,458.0
Knife\Knife_First_Clean_Howard\knife_1021.jpg,1280,720,2,544.0,191.0,623.0,313.0
Knife\Knife_First_Clean_Howard\knife_1022.jpg,1280,720,2,544.0,274.0,713.0,385.0
Knife\Knife_First_Clean_Howard\knife_1023.jpg,1280,720,2,201.0,38.0,530.0,507.0
Knife\Knife_First_Clean_Howard\knife_1024.jpg,1280,720,2,1.0,261.0,632.0,549.0
Knife\Knife_First_Clean_Howard\knife_1025.jpg,1280,720,2,829.0,288.0,958.0,516.0
Knife\Knife_First_Clean_Howard\knife_1026.jpg,1280,720,2,434.0,265.0,1036.0,445.0
Knife\Knife_First_Clean_Howard\knife_1027.jpg,1280,720,2,138.0,186.0,749.0,538.0
Knife\Knife_First_Clean_Howard\knife_1028.jpg,1280,720,2,607.0,400.0,690.0,541.0
Knife\Knife_First_Clean_Howard\knife_1029.jpg,1280,720,2,546.0,150.0,661.0,246.0
Knife\Knife_First_Clean_Howard\knife_1030.jpg,1280,720,2,457.0,263.0,539.0,471.0
Knife\Knife_First_Clean_Howard\knife_1031.jpg,1280,720,2,489.0,415.0,751.0,537.0
Knife\Knife_First_Clean_Howard\knife_1032.jpg,1280,720,2,202.0,21.0,639.0,621.0
Knife\Knife_First_Clean_Howard\knife_1033.jpg,1280,720,2,453.0,563.0,667.0,625.0
Knife\Knife_First_Clean_Howard\knife_1034.jpg,1280,720,2,199.0,33.0,747.0,533.0
Knife\Knife_First_Clean_Howard\knife_1035.jpg,1280,720,2,177.0,387.0,473.0,557.0
Knife\Knife_First_Clean_Howard\knife_1036.jpg,1280,720,2,562.0,163.0,723.0,257.0
Knife\Knife_First_Clean_Howard\knife_1037.jpg,1280,720,2,369.0,343.0,642.0,685.0
Knife\Knife_First_Clean_Howard\knife_1038.jpg,1280,720,2,661.0,25.0,1063.0,141.0
Knife\Knife_First_Clean_Howard\knife_1039.jpg,1280,720,2,1030.0,277.0,1247.0,382.0
Knife\Knife_First_Clean_Howard\knife_1040.jpg,1280,720,2,142.0,498.0,463.0,681.0
Knife\Knife_First_Clean_Howard\knife_1041.jpg,1280,720,2,458.0,467.0,762.0,654.0
Knife\Knife_First_Clean_Howard\knife_1042.jpg,1280,720,2,225.0,481.0,371.0,577.0
Knife\Knife_First_Clean_Howard\knife_1043.jpg,1280,720,2,158.0,398.0,1243.0,697.0
Knife\Knife_First_Clean_Howard\knife_1044.jpg,1280,720,2,250.0,109.0,855.0,513.0
Knife\Knife_First_Clean_Howard\knife_1045.jpg,1280,720,2,361.0,325.0,637.0,636.0
Knife\Knife_First_Clean_Howard\knife_1046.jpg,1280,720,2,919.0,275.0,1013.0,515.0
Knife\Knife_First_Clean_Howard\knife_1047.jpg,1280,720,2,111.0,43.0,446.0,585.0
Knife\Knife_First_Clean_Howard\knife_1048.jpg,1280,720,2,581.0,258.0,743.0,403.0
Knife\Knife_First_Clean_Howard\knife_1049.jpg,1280,720,2,425.0,550.0,683.0,654.0
Knife\Knife_First_Clean_Howard\knife_1050.jpg,1280,720,2,586.0,417.0,844.0,543.0
Knife\Knife_First_Clean_Howard\knife_1051.jpg,1280,720,2,423.0,250.0,643.0,467.0
Knife\Knife_First_Clean_Howard\knife_1052.jpg,1280,720,2,955.0,278.0,1055.0,523.0
Knife\Knife_First_Clean_Howard\knife_1053.jpg,1280,720,2,654.0,66.0,1087.0,533.0
Knife\Knife_First_Clean_Howard\knife_1054.jpg,1280,720,2,586.0,345.0,949.0,564.0
Knife\Knife_First_Clean_Howard\knife_1055.jpg,1280,720,2,195.0,107.0,677.0,577.0
Knife\Knife_First_Clean_Howard\knife_1056.jpg,1280,720,2,595.0,417.0,678.0,542.0
Knife\Knife_First_Clean_Howard\knife_1057.jpg,1280,720,2,501.0,65.0,765.0,243.0
Knife\Knife_First_Clean_Howard\knife_1058.jpg,1280,720,2,483.0,229.0,669.0,418.0
Knife\Knife_First_Clean_Howard\knife_1059.jpg,1280,720,2,162.0,147.0,607.0,518.0
Knife\Knife_First_Clean_Howard\knife_1060.jpg,1280,720,2,459.0,297.0,905.0,471.0
Knife\Knife_First_Clean_Howard\knife_1061.jpg,1280,720,2,623.0,403.0,763.0,567.0
Knife\Knife_First_Clean_Howard\knife_1062.jpg,1280,720,2,551.0,169.0,669.0,251.0
Knife\Knife_First_Clean_Howard\knife_1063.jpg,1280,720,2,462.0,135.0,661.0,403.0
Knife\Knife_First_Clean_Howard\knife_1064.jpg,1280,720,2,458.0,271.0,566.0,463.0
Knife\Knife_First_Clean_Howard\knife_1065.jpg,1280,720,2,289.0,81.0,885.0,527.0
Knife\Knife_First_Clean_Howard\knife_1066.jpg,1280,720,2,83.0,1.0,395.0,531.0
Knife\Knife_First_Clean_Howard\knife_1067.jpg,1280,720,2,265.0,59.0,577.0,482.0
Knife\Knife_First_Clean_Howard\knife_1068.jpg,1280,720,2,55.0,55.0,443.0,415.0
Knife\Knife_First_Clean_Howard\knife_1069.jpg,1280,720,2,386.0,329.0,652.0,658.0
Knife\Knife_First_Clean_Howard\knife_1070.jpg,1280,720,2,322.0,343.0,559.0,613.0
